index,1 days,5 days,10 days,15 days,20 days,25 days,30 days,35 days,40 days,45 days,50 days,55 days,60 days,65 days,70 days,75 days,80 days,85 days,90 days
2012-07-24,15.931455,15.268669,17.60723,17.879688,19.066128,18.895576,18.025509,18.583683,16.28799,16.440226,15.646903,15.981709,15.71464,14.332823,14.613209,13.670485,12.98493,10.149076,11.839196
2012-07-25,15.122073,13.724468,15.408421,15.895618,16.07369,15.701727,14.755018,14.539392,12.815048,13.358864,11.812256,12.475039,12.043311,11.085024,10.936708,10.4611,9.774282,7.59916,9.037687
2012-07-26,15.073051,14.002593,16.4611,16.767004,17.429771,17.474413,16.248198,16.399881,14.541747,14.873674,13.814779,14.111187,13.7414465,12.822512,12.514776,11.989953,11.493298,8.686596,10.686819
2012-07-27,14.734555,14.707041,17.049488,17.687569,18.56764,18.276308,17.196062,17.712069,16.17723,15.95675,15.002901,16.007801,15.82118,14.248211,14.494945,13.22031,12.901685,10.65023,12.387405
2012-07-28,17.02247,16.630316,18.187483,18.73257,19.363352,19.02793,17.875534,18.039856,16.930162,16.572376,15.445523,15.934854,15.483988,14.4134865,14.557486,13.222103,13.09837,10.669197,12.174832
2012-07-29,16.27416,15.83684,17.8264,18.658516,19.012571,17.901217,17.481361,17.408869,16.04551,15.134279,14.1222925,15.89274,15.601161,14.487016,14.18886,12.526329,12.2973385,10.622816,12.218998
2012-07-30,18.869745,18.862688,21.307867,20.987604,22.040575,20.988674,20.907883,21.003105,19.046286,18.33992,17.665825,19.14858,18.598879,17.532791,16.05016,15.22652,14.491675,13.243162,13.992447
2012-07-31,18.259287,18.14624,21.168636,21.027933,22.058044,21.577297,20.991318,21.691011,19.199718,18.817028,18.022743,19.31812,18.930195,17.823345,16.662407,15.681084,14.875713,13.087566,14.442959
2012-08-01,18.505352,18.286533,21.149965,20.799067,21.753633,21.078093,20.845993,21.187462,18.586798,17.924429,17.149113,18.474937,17.981688,17.092411,16.17689,15.002828,14.228461,12.553538,13.799493
2012-08-02,17.925571,18.397232,20.785656,20.51744,21.331303,20.980564,20.787487,21.113182,18.484037,18.176119,17.55878,18.781002,18.329466,17.40216,15.947497,15.342887,14.403267,13.282245,13.941211
2012-08-03,17.85009,17.430418,20.591919,20.30583,21.06141,20.651875,20.09613,20.172432,17.787262,17.395395,16.605082,17.707666,17.233328,16.29885,15.313786,14.267763,13.502664,11.848069,13.113968
2012-08-04,17.346664,16.71612,20.003092,19.53433,19.541336,19.889095,19.277948,19.179516,16.45726,16.451603,15.130731,16.511255,15.982311,15.103091,13.52812,13.005837,12.343541,10.625526,12.093838
2012-08-05,18.8621,17.522263,19.700502,19.14514,18.977543,18.659794,17.68418,17.150488,14.876054,14.838088,13.441164,14.203867,13.671772,12.536537,11.843621,11.358511,10.478479,8.274197,10.067923
2012-08-06,21.731285,20.396378,22.03492,21.20409,20.635902,20.34646,19.60203,18.843906,17.340355,16.996296,15.342407,15.650035,14.639275,14.470819,13.038464,12.492184,12.005738,10.2387295,11.095641
2012-08-07,24.582882,23.594795,24.716103,24.02843,23.263016,22.944334,22.128374,21.254164,20.093395,19.61404,17.861248,17.813496,16.467604,16.600698,15.084246,14.081282,13.530225,12.058882,12.253313
2012-08-08,26.036686,25.69749,26.049833,25.421194,24.313877,24.430672,23.56099,22.69871,21.384611,21.072193,19.258547,18.897358,17.642292,17.372799,15.74908,14.931592,14.457262,12.947496,12.818353
2012-08-09,25.219614,24.372211,25.565601,24.992321,24.04741,23.984581,23.175724,22.146969,20.560678,19.738415,18.219381,18.468002,17.378693,16.485521,15.118569,14.139332,13.55039,11.932255,12.334795
2012-08-10,25.841476,25.320885,26.670965,26.290634,24.957373,24.914642,23.851513,23.143488,21.969257,21.279211,19.589485,19.869043,19.152903,17.735529,16.122807,15.241629,14.350777,13.351978,13.572517
2012-08-11,28.2155,27.18613,28.393948,27.390358,25.841515,26.376097,24.894093,24.519896,24.439005,22.964054,21.360435,20.792421,20.424023,18.866713,16.93106,15.923847,15.539684,14.502639,14.17997
2012-08-12,29.669119,28.737143,29.47955,28.750923,27.482914,27.38134,25.834759,25.177387,24.888466,23.601269,21.99996,21.264402,20.596369,18.748844,17.561972,16.783648,15.57617,14.4130335,14.238565
2012-08-13,30.401676,29.520893,29.268663,29.270454,27.948544,26.951836,25.826,24.27044,23.577408,22.837078,21.035807,20.452257,19.183628,17.958925,17.230465,16.645237,15.053772,13.819462,13.824032
2012-08-14,31.596638,31.130566,29.778088,29.603226,27.975128,27.110756,26.282652,24.514448,23.947304,23.151407,21.477362,20.206352,18.629347,18.206335,16.799501,16.220037,15.1791525,13.9809,13.042431
2012-08-15,30.668303,30.224146,29.189396,29.033665,27.458351,26.83307,25.956364,24.320995,23.300167,22.556862,21.09112,19.761545,18.093132,17.89404,16.822262,16.085205,15.022106,13.49078,12.854388
2012-08-16,29.135616,29.199768,28.710197,28.482327,27.093296,26.774439,25.896042,24.56887,22.874933,22.392208,20.944136,19.962742,18.10672,18.123873,17.150593,16.152727,15.308669,13.744511,13.141798
2012-08-17,28.98326,28.650146,29.803669,28.858341,28.344355,28.209843,26.842747,26.030975,24.484678,23.455345,22.351952,21.255732,19.523808,19.337278,18.658184,17.050255,16.399088,14.774044,14.201143
2012-08-18,28.591848,28.23988,27.97889,27.391958,26.439167,25.937506,24.823782,23.463898,22.70715,21.631317,20.62344,19.13725,17.51748,17.884426,16.906223,15.561441,15.070152,13.651727,12.84173
2012-08-19,28.409428,28.471016,27.541693,27.286213,26.446993,25.883358,24.853386,23.393452,23.417233,22.028065,21.261555,19.837782,18.38803,18.475527,17.392824,16.01458,15.848011,14.585812,13.634666
2012-08-20,27.561829,27.842012,26.789106,26.479652,25.428293,24.875069,23.828775,22.222778,22.482927,20.950407,20.132498,19.139713,17.73462,17.685743,16.464434,15.091395,15.088946,14.109202,13.211885
2012-08-21,27.202703,27.737537,27.721247,27.565163,27.2233,26.751453,25.477745,24.187077,24.249039,22.64618,21.861977,21.291113,19.694029,19.456718,18.399727,16.602745,16.833239,15.368745,14.964849
2012-08-22,26.736736,27.128128,27.104578,27.203213,26.747768,26.19529,24.951706,23.732979,23.46766,22.239267,21.282269,20.685263,19.224785,18.848776,18.284313,16.56048,16.40156,15.160429,14.754787
2012-08-23,26.968407,27.573292,29.219889,28.756454,28.836761,27.810959,27.003223,26.632294,25.113693,23.361238,22.727081,22.8177,21.68715,20.713562,20.51321,18.009504,17.632326,16.571253,16.381264
2012-08-24,27.023823,27.656067,29.79176,29.006542,29.317163,28.573772,27.671646,27.809334,25.379318,24.525097,23.653753,23.42448,22.326378,21.417925,20.981533,19.026592,18.0422,16.918695,16.668747
2012-08-25,26.290634,25.92162,28.659597,27.470345,28.429752,27.546211,26.484192,26.441261,23.747938,22.661573,21.988588,21.701057,20.470257,19.57445,19.324022,17.52302,16.39081,14.775573,14.65132
2012-08-26,25.061138,25.245064,28.431108,28.073898,29.279089,29.35332,28.338642,28.750622,26.279856,25.428703,24.588976,25.74243,23.936468,22.435297,20.880598,19.598164,18.677944,18.278866,17.134022
2012-08-27,25.899742,25.408878,29.210556,28.300499,29.327232,28.882154,27.875084,27.841354,24.651772,24.256556,23.279186,23.730442,22.481245,20.772636,19.806376,18.967678,17.104338,15.574522,15.997973
2012-08-28,27.562965,27.52679,30.752882,29.939589,30.962185,30.289774,29.452665,29.482258,26.36906,25.871384,24.8289,25.620037,24.411253,22.27686,21.19268,20.315218,18.197435,16.988857,17.235874
2012-08-29,27.050064,26.764606,29.91861,29.626331,29.508259,29.688303,28.697334,28.33791,25.624218,25.132832,23.511084,24.99239,23.624071,21.191023,19.493786,19.020641,17.459272,16.4727,16.810488
2012-08-30,29.530529,28.572704,30.89523,30.703798,30.409561,30.507528,28.900167,28.357708,26.047626,25.942581,23.737907,24.805527,23.19758,20.466877,19.34143,18.929436,16.722776,16.049583,15.855724
2012-08-31,29.583763,28.755188,31.021866,30.209415,29.721619,29.58191,28.18468,27.692007,25.019077,24.663776,22.78114,23.362272,22.170704,19.84075,18.647207,18.084429,16.04444,15.121407,15.341899
2012-09-01,31.01255,29.878548,30.835611,30.106638,28.793781,28.345165,27.079838,25.862225,24.21423,23.561699,21.144487,21.355518,19.84626,18.473589,17.448673,16.725708,15.138026,14.166794,14.013594
2012-09-02,31.282082,31.104929,32.772594,32.23802,30.829945,30.790228,29.312569,28.6116,25.592358,25.455503,23.294657,23.823238,22.61369,20.084005,19.11358,18.762629,16.379719,15.396402,15.892303
2012-09-03,32.573196,32.47558,34.406754,33.551254,32.57027,32.352463,30.695312,29.742481,27.78231,26.78398,24.912457,25.071198,23.433138,21.265686,20.260994,19.352125,17.735819,16.295307,16.528631
2012-09-04,33.598827,32.967087,34.565353,33.47995,32.90701,32.340385,30.629864,29.380394,28.239937,26.83223,25.266415,24.61132,22.724516,21.332348,20.494211,19.189693,17.766985,16.471836,16.01702
2012-09-05,34.805355,34.27278,34.48239,33.821426,32.504105,31.612627,30.354221,28.647575,27.207802,26.220692,24.607872,23.322113,21.305634,20.580496,19.86737,18.610023,16.844896,15.843927,14.789366
2012-09-06,34.8155,34.376564,34.34091,33.566883,32.174408,31.3031,30.214367,28.27789,27.250038,25.874397,24.393543,23.065434,20.76628,20.663399,19.452057,18.044115,16.85605,15.928623,14.389975
2012-09-07,34.741608,34.488808,34.87194,33.86647,32.58052,31.859015,30.60801,29.18975,27.609276,26.368526,25.020412,23.6688,21.689968,21.042934,20.037064,18.701674,17.29745,16.463152,15.12764
2012-09-08,34.10521,34.503555,34.29344,33.581795,32.17529,31.817926,30.66424,28.653053,27.931793,26.249668,24.981035,24.024837,21.51117,21.328674,19.683178,18.392256,17.880829,16.825947,15.273173
2012-09-09,33.997482,33.766106,33.635315,32.314095,31.0262,30.738474,29.562494,27.609516,26.818104,24.918674,24.011417,22.300068,20.097223,20.283834,18.56118,17.385506,16.853563,15.674629,14.097745
2012-09-10,33.881844,33.432533,32.80312,31.622898,29.918587,29.371845,28.558601,26.4146,25.768648,24.221584,23.003395,21.251238,19.026606,19.711466,17.687765,16.911842,16.168022,15.505785,13.5813265
2012-09-11,33.536674,33.146576,32.126762,30.917507,28.777393,28.110107,27.5223,25.247965,24.474758,23.414791,22.02611,20.112234,18.14343,18.836079,16.62108,16.219265,15.22322,14.891689,12.896928
2012-09-12,34.003513,33.47282,31.870579,30.582644,28.135078,27.806437,27.392368,25.04356,24.42443,23.368069,22.047619,19.65006,17.93061,18.606083,15.981959,16.09113,15.255244,14.818306,12.566987
2012-09-13,32.602676,32.00107,30.457699,29.217873,27.08685,26.700554,26.168837,23.953693,23.442835,22.365328,21.09604,18.87472,17.462578,17.86671,15.215248,15.548851,14.79986,14.122734,12.102539
2012-09-14,32.393845,32.048492,30.102089,28.708593,26.59973,26.145512,25.544018,23.40909,23.322517,22.123234,20.884338,18.550375,17.267502,17.666533,14.637524,15.059833,14.478537,14.111455,11.917429
2012-09-15,32.02189,31.381214,29.234476,27.935442,25.89523,25.699324,25.117355,23.168417,22.946367,21.70213,20.45848,17.96456,16.957233,17.380033,14.331562,15.006481,14.477681,13.659565,11.824929
2012-09-16,31.57041,30.882885,28.488533,27.043114,25.260506,24.867184,24.448277,22.43635,22.445068,21.071789,20.119152,17.372763,16.600994,16.738754,14.014266,14.773462,14.059996,13.638744,11.515245
2012-09-17,31.480879,30.712317,28.488857,27.076069,25.330505,24.790554,24.321918,22.319668,22.382593,20.892477,20.06832,17.27879,16.262299,16.632324,13.890356,14.531406,13.705896,13.3700695,11.252054
2012-09-18,30.892746,30.143595,27.822544,26.383335,24.592983,24.22508,23.78495,21.915674,21.969065,20.470955,19.750837,16.928196,15.996003,16.278723,13.568639,14.24939,13.4368925,13.210404,11.200386
2012-09-19,30.550741,29.783993,26.94055,25.575153,23.761562,23.492393,23.27156,21.106298,20.979694,19.270508,18.79525,16.042162,15.162174,15.114017,12.507883,13.0838585,12.745052,11.928605,10.075198
2012-09-20,30.293526,30.33362,28.822178,27.752033,25.826937,25.201164,24.70696,22.53891,23.143904,21.47617,20.559128,18.520527,16.6109,18.076298,14.999426,14.88161,14.786443,14.421783,12.431972
2012-09-21,30.43222,29.260029,27.507526,25.754517,24.44664,23.684774,23.365803,21.353554,21.11308,19.44797,18.855732,16.090929,14.851517,15.684332,13.2255945,13.862164,13.050655,12.387203,10.552517
2012-09-22,28.250826,27.40004,25.973324,24.828274,23.474987,22.87011,22.302364,20.215088,19.695414,18.054655,17.148693,15.803956,14.140598,14.6040125,12.422032,12.638322,12.4629545,11.34635,10.088324
2012-09-23,27.500582,26.980698,25.741398,24.525078,22.91778,22.011944,21.918163,19.581907,19.488564,17.876316,16.866829,16.06091,14.484918,14.999858,12.284209,12.76951,12.719148,12.707456,10.696648
2012-09-24,27.751263,27.297491,26.470303,25.039803,23.572626,22.647404,22.25074,19.965845,19.916662,18.558964,17.466263,16.558205,14.7048855,15.487077,12.729496,13.087584,12.759676,12.625465,11.046408
2012-09-25,27.414219,27.06894,26.530521,25.260864,24.037064,23.43414,22.627106,20.709589,20.479399,19.004824,18.154757,16.923233,15.322068,16.04062,13.868156,13.463078,13.317671,12.739528,11.443247
2012-09-26,26.727835,26.45847,25.96625,25.268166,24.128315,23.581432,22.638273,20.88599,19.76728,19.21728,17.750483,16.887756,15.303544,15.67062,14.35053,13.988187,13.046822,12.472592,11.539305
2012-09-27,24.928452,25.152637,24.645367,23.245058,22.002699,21.995625,21.324707,20.350168,18.958494,18.479181,17.121977,16.024456,15.179984,15.72679,13.592758,13.612472,13.086802,13.283976,11.809579
2012-09-28,24.12048,22.613293,23.169964,21.819355,20.811165,20.272474,19.881086,18.438105,16.383192,15.986782,14.760151,13.6137085,13.412191,13.308657,12.0928335,12.0414295,10.979523,10.331172,9.759352
2012-09-29,23.75853,23.137754,23.580376,21.95365,20.314825,20.248459,19.93492,19.496038,17.763702,17.513973,15.931247,14.995079,15.475613,15.058451,12.993818,13.051827,12.28033,12.635746,11.613546
2012-09-30,23.374231,22.342503,22.636093,20.89597,19.725395,18.9926,19.185818,18.194399,16.87566,16.276466,15.260139,13.900731,14.4873295,13.921336,11.927902,12.210008,11.754425,11.538924,10.4328375
2012-10-01,24.217634,23.315092,22.661068,21.66598,20.22237,19.330248,19.14291,17.811533,16.616957,16.293688,14.6139345,14.187299,13.817795,13.311615,11.24004,11.863356,11.035025,11.071644,9.724825
2012-10-02,24.645306,23.69043,22.183586,21.4036,20.089697,19.233198,18.53653,16.993816,16.77495,15.905771,14.436797,13.721398,13.06253,12.75214,10.7262,11.654753,10.886178,10.545721,9.557564
2012-10-03,25.360256,24.345684,21.744772,20.53633,19.234692,18.690424,18.365635,16.632885,16.995749,15.468349,14.81542,12.925177,12.576822,12.246355,10.086638,10.767124,10.525168,10.090727,8.779919
2012-10-04,23.660393,23.238214,20.404503,19.186062,18.177702,17.846436,17.795677,16.018415,17.050188,15.134823,14.978964,12.510124,12.424486,12.296648,10.26984,10.021368,10.965961,10.042955,8.4270935
2012-10-05,24.588753,23.920246,21.926462,20.896206,19.38157,18.828611,18.56527,17.031769,17.149508,15.628953,15.011153,13.4215355,12.724053,13.116996,10.713102,10.780663,10.76059,10.653139,9.114244
2012-10-06,20.098864,20.09569,18.076628,17.436958,16.26328,16.47794,16.49759,14.78687,15.756921,13.960162,13.939807,11.6425705,11.314891,11.353253,9.82004,8.6749,10.240456,8.882449,7.8710933
2012-10-07,19.521004,19.6552,17.324192,16.90643,15.861387,15.918353,15.932763,14.047609,15.321088,13.514162,13.549781,11.413452,11.1859665,11.190403,9.822399,8.779196,10.170446,8.879017,7.873754
2012-10-08,19.096674,19.432545,17.12499,16.953108,15.632167,15.549844,15.394616,13.708806,15.372957,13.545572,13.363794,11.5787945,11.445391,11.337108,10.032175,8.624352,10.021367,9.496529,8.2735195
2012-10-09,21.032993,21.140938,18.758617,18.807104,17.136211,17.133331,16.443827,15.569714,15.883703,15.285938,14.021586,12.795322,13.025716,12.45875,10.803755,10.959599,10.678418,10.9757185,9.589011
2012-10-10,21.220867,21.199598,18.946087,18.761265,17.567366,16.644129,17.062193,15.895214,15.752255,14.908859,14.502575,12.663682,13.238655,12.968484,11.928717,11.383358,11.52079,11.650123,9.754099
2012-10-11,22.027771,21.880104,20.425491,19.667229,18.44731,18.020676,18.007053,17.255022,16.533394,16.381432,15.417284,13.44664,13.951987,14.578183,12.800417,12.642914,12.528472,12.535095,10.856081
2012-10-12,20.421015,19.87525,18.421587,17.7847,16.818718,16.342876,16.669851,15.707768,15.144773,14.652008,13.802296,12.10033,12.731939,13.015477,11.52523,11.753256,11.605994,11.273637,9.919546
2012-10-13,20.859379,20.49105,19.206692,18.42964,17.42957,17.144691,17.027956,16.468805,15.78455,15.656587,14.392481,12.857636,13.515791,13.914903,12.281638,12.40491,11.938898,12.080875,10.701088
2012-10-14,17.020563,17.251034,16.298342,16.555616,15.228028,15.369127,14.719551,14.4909,13.866329,13.794914,11.923405,11.728678,12.311092,12.680783,10.918543,11.541859,11.256924,11.667458,10.766653
2012-10-15,17.23959,17.544697,16.127956,15.855279,14.783736,14.534625,14.094731,13.62289,14.715744,13.603075,12.81013,11.772498,12.5658865,12.803988,11.247046,10.895485,11.365968,11.747357,10.54497
2012-10-16,18.834871,19.093666,16.956755,16.97046,15.654644,15.4188385,14.928559,13.782798,15.240122,14.0471525,13.139607,11.951826,12.098,12.57386,10.804806,10.3844595,11.068667,11.323557,9.781809
2012-10-17,17.711811,18.194792,15.918814,16.220625,14.742347,15.113378,14.939482,14.084432,14.410049,13.357559,13.0529785,11.484859,11.742119,11.813667,10.656477,9.803341,10.533514,9.976879,9.195019
2012-10-18,18.545755,17.870617,15.909281,15.7401705,14.599033,13.963398,14.3009815,13.299299,13.052833,12.145815,11.758555,10.441032,10.950693,10.667643,10.01491,9.739418,9.652932,9.631889,8.437717
2012-10-19,19.040653,18.008198,16.659023,15.955774,15.317585,14.249221,14.224284,13.646087,13.570078,13.289413,12.473843,10.6641865,11.78908,11.464607,10.650988,10.9754715,10.013807,10.503035,9.123007
2012-10-20,17.681585,17.193893,15.683164,15.152544,14.142254,13.833619,13.478741,12.8880625,13.62307,12.69898,12.063625,10.48679,11.344872,11.382505,10.0132065,10.176121,10.265556,10.259169,9.268208
2012-10-21,17.53988,17.11275,15.392584,15.011637,13.959463,13.789027,13.334823,12.968441,13.441077,12.541306,12.09721,10.153267,11.2152,10.764637,10.015804,9.848499,9.661549,9.711481,8.816821
2012-10-22,17.945198,17.269142,15.677784,14.859438,14.0637455,13.664784,13.285358,12.783442,13.177307,12.167943,11.660736,10.117907,11.124294,10.636986,9.555466,9.556543,9.427589,9.388084,8.552504
2012-10-23,18.64774,18.03981,15.8633795,15.269918,14.327531,13.822636,13.651445,12.42834,13.157188,11.90136,11.494438,9.751631,10.060875,10.073981,8.946575,8.636595,8.949897,8.792707,7.562641
2012-10-24,18.002605,17.569698,15.650019,15.476474,14.203623,13.971484,13.890376,12.634976,13.322675,12.23086,11.334512,10.459984,10.080492,10.807131,8.502727,8.691912,9.436149,8.905196,7.966409
2012-10-25,17.408962,16.655682,15.577813,14.891158,14.353964,13.877782,13.38897,13.18449,12.950987,12.05582,11.153933,10.518283,10.695494,10.892229,10.221236,9.814494,9.763018,9.563545,9.211897
2012-10-26,16.708902,16.088678,14.3205385,13.972197,13.065974,12.739631,12.21409,11.742804,11.315641,10.739592,9.897097,9.287124,9.302555,9.288705,8.6999035,8.557524,8.531778,8.311266,7.765133
2012-10-27,17.837784,17.04817,15.586729,15.144858,14.138413,13.715874,13.23903,12.473646,12.081489,11.3089695,10.52066,9.898922,9.31381,9.831501,8.882913,8.852951,8.920754,8.353648,7.9490485
2012-10-28,19.171074,18.043509,17.38501,16.315876,15.579357,14.7241745,14.612485,14.241095,12.738071,12.726324,12.124278,10.426722,10.183691,11.238635,10.901028,10.652607,9.968327,9.81346,9.102259
2012-10-29,16.31426,15.443398,13.692026,12.77967,12.434164,11.566061,11.301841,10.918052,8.999034,8.897291,8.61631,7.3201265,7.703762,7.383732,7.9033213,7.4191837,7.2329617,6.0729694,5.91648
2012-10-30,14.070434,13.836036,12.986475,13.173363,11.995417,11.411135,11.270334,10.661505,8.843794,9.4302845,7.822287,8.923348,8.176001,8.1143875,7.925538,7.8478594,7.5446625,7.367654,6.9602413
2012-10-31,14.933048,12.493225,17.52036,15.71454,16.70322,17.619326,17.771286,18.095787,15.528359,15.2376995,15.222915,14.493887,14.273963,15.7277565,11.535941,13.746637,13.438349,12.20005,12.385853
2012-11-01,18.257526,15.600933,19.828125,18.193613,18.55979,19.294376,18.3611,19.120817,17.531214,17.14364,16.139688,15.471296,15.263843,15.4064665,12.252972,13.517584,12.979331,12.017625,11.736113
2012-11-02,18.705566,16.986277,16.885414,16.104246,15.435084,14.701471,14.029776,13.538627,12.368541,12.455929,10.460743,10.694654,10.920293,9.890123,9.047418,9.708944,8.434759,7.5786295,7.9937077
2012-11-03,19.444412,17.239986,16.272816,16.155954,15.256718,13.668369,13.404877,12.121816,10.935898,10.916628,8.962232,9.413704,9.266482,8.393055,7.7972136,8.393415,7.0315876,5.7887526,6.2696867
2012-11-04,19.81316,18.097004,17.173594,16.88968,16.32861,14.920548,14.156057,13.615537,12.722214,12.76116,11.200194,10.729956,11.181982,10.060751,9.547971,10.494202,8.658841,7.6094522,8.344077
2012-11-05,19.876093,18.397322,17.122835,16.214748,15.902945,15.414143,14.344954,13.952359,13.534483,12.763031,11.602116,10.61512,10.746282,10.443632,9.714279,10.236378,9.067464,8.179647,8.583494
2012-11-06,16.820316,15.813272,13.766023,13.66342,12.717169,12.418178,11.996594,11.653471,10.234665,10.057539,9.394062,8.434776,9.28475,8.379145,8.698587,8.490142,7.6426973,7.023904,7.1702394
2012-11-07,17.053383,15.85907,14.304432,14.000054,13.424446,13.014882,11.978154,11.353392,10.1363325,9.588209,8.631517,8.329477,7.7500343,7.56868,7.773137,7.4879274,7.0557747,6.1368465,6.293111
2012-11-08,17.683249,16.381516,15.102901,14.324211,13.92208,13.750315,12.345367,12.203209,11.130379,10.497883,9.819168,8.793069,8.496369,8.478674,8.728331,8.649876,7.7044296,7.3136606,7.359667
2012-11-09,16.916506,16.082066,14.683121,14.22571,13.396143,13.266604,12.065485,11.486811,10.645987,9.854425,9.300165,8.778416,8.038429,8.238415,7.98231,7.5477314,7.4163923,6.706007,6.7772856
2012-11-10,17.938267,16.934105,15.830391,15.091326,15.009873,14.892226,13.160349,12.725353,11.900499,11.055119,10.249072,9.647091,8.73456,8.851528,8.302866,8.246634,8.134335,6.69975,6.8056765
2012-11-11,17.354792,15.911242,15.682535,14.737746,15.318022,15.238353,12.946196,12.734034,11.503249,10.661,9.982162,9.303174,8.303282,8.281555,8.493065,8.332396,8.064014,6.2243776,6.7716055
2012-11-12,17.158846,15.87773,15.029716,13.798168,13.898228,13.547707,11.918215,11.4391575,9.276701,8.900428,8.251642,7.554759,6.357032,6.8710966,7.1522036,6.9838123,6.7463865,4.9180956,5.5015545
2012-11-13,15.727674,14.330594,13.321759,12.347328,12.595465,11.733637,10.353929,9.957933,7.2705975,7.320118,6.6256304,6.247368,5.5644627,5.3782015,6.733549,6.303771,5.8332577,3.694127,4.738824
2012-11-14,14.9698305,13.221306,12.447937,11.441944,11.488495,9.677467,9.693218,8.931553,5.8959293,5.9761324,5.8922043,5.5805817,5.432227,4.6405067,6.3964357,5.9260454,5.700693,3.6543589,4.2607107
2012-11-15,15.52267,13.192732,13.508777,12.195141,12.512368,10.987707,10.508776,9.823353,7.1887817,7.31015,6.519806,6.541893,5.6803827,5.899555,6.716263,6.584402,5.808469,3.3369389,5.002162
2012-11-16,15.027689,13.22109,12.557123,11.25943,11.207477,9.493279,10.01983,9.462681,6.841077,6.654272,6.726363,6.092641,6.4092274,5.8734093,6.5957327,6.5213137,6.084325,4.196537,5.386422
2012-11-17,14.393216,12.610098,12.398246,11.140558,11.205036,10.062088,9.781267,9.292345,7.2650757,6.9272356,6.265476,6.440753,6.158434,6.409707,6.251786,6.0477715,5.8759766,3.8934097,5.468705
2012-11-18,13.911464,12.549514,11.661793,10.430098,10.42868,8.954898,9.258765,8.054445,7.0885487,6.3797493,5.9521675,6.365428,6.191966,6.10124,4.80091,5.2212086,5.9163456,3.7109432,4.9241343
2012-11-19,14.906742,13.29007,12.06029,10.890913,10.792217,8.778336,9.666417,8.184769,7.595415,6.5438986,6.5306835,6.3376026,6.497469,6.313077,5.041806,5.3946095,5.96346,4.305067,4.774436
2012-11-20,15.07126,14.579112,12.739113,11.576925,11.025682,10.532115,10.710022,9.4038315,9.000177,8.021733,7.7121315,7.230873,7.501998,7.4828587,5.10872,5.4511414,6.4682674,4.3039436,5.2496357
2012-11-21,14.9167,13.788355,12.416946,11.202848,10.846026,10.098976,9.924093,8.491481,8.409956,6.9952297,6.5488977,6.438075,6.017909,6.6199617,4.5838366,4.639859,5.6655655,3.7517452,4.4780045
2012-11-22,15.102939,13.871283,12.621074,11.464234,11.567254,11.037859,10.34256,9.720258,9.081527,7.926278,7.615019,7.0769405,7.4074974,7.0369835,6.1941137,6.1923,6.3092146,4.689596,5.5302277
2012-11-23,14.572465,13.63995,12.232149,11.021966,10.957621,10.321585,9.542862,9.319317,8.588867,7.686474,7.243288,6.562087,7.266526,6.549387,6.1027927,6.0202017,5.927058,4.8909035,5.361025
2012-11-24,13.414342,12.810778,11.356218,10.477297,10.050214,9.805153,9.113579,8.980337,8.30696,7.491173,7.5231647,6.435066,7.408537,6.204645,6.1694794,5.859701,5.631837,5.0184507,5.387825
2012-11-25,13.893438,13.127115,11.575045,10.723279,10.22188,9.6953125,9.483973,9.248308,8.966596,7.9716854,8.057272,6.731962,7.605138,6.6787586,6.636488,6.2402906,6.0094204,5.7651377,5.7929544
2012-11-26,14.1550255,13.284937,11.707745,11.117298,10.278354,9.600498,9.43194,9.580282,7.8477025,7.523753,7.918714,6.312997,7.741946,6.0488005,7.177308,6.512807,5.686205,5.4945765,5.5663776
2012-11-27,13.025469,12.397199,11.2656975,10.360046,9.901669,9.3148985,9.500181,9.530972,8.560326,7.893643,8.264399,6.594302,7.508112,6.61928,6.937072,6.2162046,6.086179,5.4213104,5.8093843
2012-11-28,12.971153,12.2747345,11.147673,10.278372,9.79439,8.998013,9.362699,9.437542,8.188914,7.8931527,8.128471,6.6316967,7.7598515,6.6319494,7.097204,6.502468,6.2901354,5.4892855,6.086275
2012-11-29,12.867407,12.105265,11.174877,10.1173115,9.764803,8.733768,9.254949,9.209067,8.213044,7.806101,8.063036,6.580557,7.3982716,6.7711973,7.0850277,6.4268713,6.3873816,5.721838,6.1730604
2012-11-30,12.946396,12.307458,10.792515,10.105825,9.713293,8.606669,9.109068,9.254633,8.022856,7.789651,8.028788,6.517559,7.6548376,6.620222,7.248253,6.7141123,6.416464,5.615119,6.156808
2012-12-01,11.58037,11.349041,9.980677,9.516628,8.882582,8.609357,8.318779,8.438207,8.242041,7.71576,7.558547,6.5102825,7.638047,6.645959,6.811659,6.201743,6.123456,5.6391706,6.3674173
2012-12-02,10.738744,10.351262,9.0077505,8.189283,8.011805,7.2517443,7.049674,6.9902306,6.9889374,6.559025,6.096156,5.7354784,6.1013613,5.8638096,5.4746094,5.2508583,5.4492826,5.001009,5.5459547
2012-12-03,11.46143,11.272222,9.944241,9.7058735,9.217517,8.265215,8.612411,8.551538,8.447828,8.084282,7.548767,7.1853027,7.739789,7.242818,7.069026,6.8920803,6.742696,6.8623543,6.8881197
2012-12-04,11.519955,11.100438,10.119224,9.39678,8.994518,8.314777,7.858231,8.431198,7.08539,7.3897047,6.899929,6.40265,7.5251245,6.617054,6.771784,6.514634,6.0437403,5.8025923,6.3310614
